place_id,nama_wisata,deskripsi,kategori,kota,harga,rating,lat,long,gambar,fitur_gabungan
529,Alun-Alun Rembang,"Rembang (bahasa Jawa:   Pegon:  , Hanzi:  ) adalah ibu kota Kabupaten Rembang yang sekaligus menjadi pusat pemerintahan dan perekonomian dari Kabupaten Rembang. Rembang juga merupakan sebuah wilayah kecamatan yang terletak di Kabupaten Rembang, Provinsi Jawa Tengah, Indonesia.",Taman Hiburan,Rembang,0,3.0,-6.7055526,111.3486723,https://www.nativeindonesia.com/foto/2023/01/alun-alun-kabupaten-rembang.jpg,alun alun rembang taman hiburan rembang rembang bahasa jawa pegon hanzi adalah ibu kota kabupaten rembang yang sekaligus menjadi pusat pemerintahan dan perekonomian dari kabupaten rembang rembang juga merupakan sebuah wilayah kecamatan yang terletak di kabupaten rembang provinsi jawa tengah indonesia
530,Alun-Alun Serang,"Alun-Alun Serang merupakan salah satu destinasi wisata unggulan di Serang. Tempat rekreasi ini menyajikan berbagai atraksi hiburan yang menarik, menjadikannya pilihan favorit untuk melepas penat dari aktivitas sehari-hari.",Taman Hiburan,Serang,0,4.5,-6.1173476,106.1530639,https://www.mitrabantennews.com/wp-content/uploads/2023/04/IMG-20230401-WA0076-1140x500.jpg,alun alun serang taman hiburan serang alun alun serang merupakan salah satu destinasi wisata unggulan di serang tempat rekreasi ini menyajikan berbagai atraksi hiburan yang menarik menjadikannya pilihan favorit untuk melepas penat dari aktivitas sehari hari
531,Alun-Alun Sidoarjo,"Kabupaten Sidoarjo (bahasa Jawa:  Hanacaraka:  , Pegon:  , translit. Sid arj ; pengucapan bahasa Jawa: [sid ard ]) adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia.",Taman Hiburan,Sidoarjo,0,4.5,-7.4462137,112.7178539,https://storage.googleapis.com/seo-cms/assets/Destinasi_Wisata_di_Sekitar_Alun_Alun_Sidoarjo_47c4323769/Destinasi_Wisata_di_Sekitar_Alun_Alun_Sidoarjo_47c4323769.jpg,alun alun sidoarjo taman hiburan sidoarjo kabupaten sidoarjo bahasa jawa hanacaraka pegon translit sid arj pengucapan bahasa jawa sid ard adalah sebuah kabupaten di provinsi jawa timur indonesia
532,Alun-Alun Situbondo,"Alun-Alun Situbondo adalah ruang terbuka publik di pusat Kabupaten Situbondo, Jawa Timur. Area ini digunakan untuk aktivitas masyarakat, rekreasi keluarga, dan kegiatan daerah.",Taman Hiburan,Situbondo,0,5.0,-7.7068185,114.0054037,https://www.nativeindonesia.com/foto/2024/07/alun-alun-situbondo.jpg,alun alun situbondo taman hiburan situbondo alun alun situbondo adalah ruang terbuka publik di pusat kabupaten situbondo jawa timur area ini digunakan untuk aktivitas masyarakat rekreasi keluarga dan kegiatan daerah
533,Alun-Alun Sragen,"Kabupaten Sragen (bahasa Jawa: Hanacaraka:  , Pegon:  , translit.  rag n) adalah sebuah wilayah kabupaten di Solo Raya, Provinsi Jawa Tengah, Indonesia.",Taman Hiburan,Sragen,0,4.9,-7.4277082,111.0234646,https://salsawisata.com/wp-content/uploads/2022/08/Alun-alun-Sragen.jpg,alun alun sragen taman hiburan sragen kabupaten sragen bahasa jawa hanacaraka pegon translit rag n adalah sebuah wilayah kabupaten di solo raya provinsi jawa tengah indonesia
534,Alun-Alun Sukoharjo,"Alun-Alun Sukoharjo adalah ruang publik di pusat Kabupaten Sukoharjo, Jawa Tengah. Tempat ini menjadi area rekreasi warga, olahraga ringan, dan kegiatan komunitas.",Taman Hiburan,Sukoharjo,0,4.4,-7.68293,110.8405744,https://diswaysolo.id/wp-content/uploads/2025/02/1726283210_018535834b49ab69d7ea.jpg,alun alun sukoharjo taman hiburan sukoharjo alun alun sukoharjo adalah ruang publik di pusat kabupaten sukoharjo jawa tengah tempat ini menjadi area rekreasi warga olahraga ringan dan kegiatan komunitas
535,Alun-Alun Surabaya,"Kota Surabaya (bahasa Jawa: Hanacaraka:  , Pegon:    , translit. Kuth  Sur b y ; pengucapan bahasa Jawa: [ku  sur b j ]; pelafalan dalam bahasa Indonesia: [sura baja] ) adalah ibu kota Provinsi Jawa Timur yang menjadi pusat pemerintahan dan perekonomian sekaligus kota terbesar di provinsi tersebut.",Taman Hiburan,Surabaya,0,4.4,-7.2500402,112.737988,https://cdn.idntimes.com/content-images/post/20240715/snapinstaapp-308321470-1147357899538176-671662406574190619-n-1080-afc37bacf82bf543e8c13d1dda041deb.jpg,alun alun surabaya taman hiburan surabaya kota surabaya bahasa jawa hanacaraka pegon translit kuth sur b y pengucapan bahasa jawa ku sur b j pelafalan dalam bahasa indonesia sura baja adalah ibu kota provinsi jawa timur yang menjadi pusat pemerintahan dan perekonomian sekaligus kota terbesar di provinsi tersebut
536,Alun-Alun Tegal,"Kota Tegal (bahasa Jawa: Hanacaraka:  , Pegon  , Hanzi:  , Belanda: Tagal) adalah sebuah satu kota di Provinsi Jawa Tengah, Indonesia. Kota ini pernah menjadi cikal-bakal berdirinya Korps Marinir seperti tercatat dalam Pangkalan IV ALRI Tegal dengan nama Corps Mariniers, pada 15 November 1945.",Taman Hiburan,Tegal,0,4.5,-6.8674529,109.1379097,https://2.bp.blogspot.com/-3bpJDnhFxVU/WFt76F9e0-I/AAAAAAAAMDY/q5c4bwmotxEz144dUQ6mCYzgs2qzvU5ugCLcB/s1600/alun1.jpg,alun alun tegal taman hiburan tegal kota tegal bahasa jawa hanacaraka pegon hanzi belanda tagal adalah sebuah satu kota di provinsi jawa tengah indonesia kota ini pernah menjadi cikal bakal berdirinya korps marinir seperti tercatat dalam pangkalan iv alri tegal dengan nama corps mariniers pada 15 november 1945
537,Alun-Alun Temanggung,"Kabupaten Temanggung (bahasa Jawa:  Hanacaraka:  , Pegon:  , translit. Temanggung) adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Tengah, Indonesia.",Taman Hiburan,Temanggung,0,4.6,-7.3162058,110.1755232,https://tempat.org/wp-content/uploads/2016/12/alun-8.jpg,alun alun temanggung taman hiburan temanggung kabupaten temanggung bahasa jawa hanacaraka pegon translit temanggung adalah sebuah wilayah kabupaten yang terletak di provinsi jawa tengah indonesia
538,Alun-Alun Trenggalek,"Kabupaten Trenggalek (bahasa Jawa: Hanacaraka:  , Pegon:  , translit. Tr nggal k; pengucapan bahasa Jawa: [t r ga l k ]) adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia.",Taman Hiburan,Trenggalek,0,4.7,-8.0491348,111.7092032,https://4.bp.blogspot.com/-dLachhQNBYs/WBwWb2wCmmI/AAAAAAAAF4E/tg20deMrjDAAspLjZzMDVDZGZ_IAHJVvACLcB/s1600/alun1.jpg,alun alun trenggalek taman hiburan trenggalek kabupaten trenggalek bahasa jawa hanacaraka pegon translit tr nggal k pengucapan bahasa jawa t r ga l k adalah sebuah kabupaten di provinsi jawa timur indonesia
539,Alun-Alun Wonosobo,"Alun-Alun Wonosobo adalah ruang terbuka publik di pusat Kabupaten Wonosobo, Jawa Tengah. Lokasi ini menjadi tempat berkumpul warga, rekreasi, dan kegiatan kota.",Taman Hiburan,Wonosobo,0,4.6,-7.3587052,109.9030423,https://cdn.idntimes.com/content-images/community/2023/12/alun-alun-wonosobo-mercusuarco-df50788dcc3c7a7a2e797148af184b7b-87ba0a1587d47437065fe9c87349d01d.jpg,alun alun wonosobo taman hiburan wonosobo alun alun wonosobo adalah ruang terbuka publik di pusat kabupaten wonosobo jawa tengah lokasi ini menjadi tempat berkumpul warga rekreasi dan kegiatan kota
540,Bukit 2000 Kuningan,"Kabupaten Kuningan (Aksara Sunda:  ) adalah sebuah wilayah kabupaten yang terletak di bagian ujung timur Provinsi Jawa Barat, Indonesia. Ibu kota kabupaten ini berada di Kecamatan Kuningan.",Cagar Alam,Kuningan,17500,4.1,-6.7968035,108.4741153,https://images.tokopedia.net/blog-tokopedia-com/uploads/2021/10/Wisata-Bukit-Panembongan.jpg,bukit 2000 kuningan cagar alam kuningan kabupaten kuningan aksara sunda adalah sebuah wilayah kabupaten yang terletak di bagian ujung timur provinsi jawa barat indonesia ibu kota kabupaten ini berada di kecamatan kuningan
541,Bukit Cinta,"Gunung Bromo atau dalam bahasa Tengger dieja ""Brama"", juga disebut Kaldera Tengger, adalah sebuah gunung berapi aktif di Jawa Timur, Indonesia. Gunung ini memiliki ketinggian 2.614 meter di atas permukaan laut dan berada dalam empat wilayah kabupaten, yakni Kabupaten Probolinggo, Kabupaten Pasuruan, Kabupaten Lumajang, dan Kabupaten Malang.",Cagar Alam,Pasuruan,17500,4.7,-7.9145615,112.9390159,https://portalwisata.co.id/wp-content/uploads/2019/07/bukit-cinta-pamekasan-madura.jpg,bukit cinta cagar alam pasuruan gunung bromo atau dalam bahasa tengger dieja brama juga disebut kaldera tengger adalah sebuah gunung berapi aktif di jawa timur indonesia gunung ini memiliki ketinggian 2 614 meter di atas permukaan laut dan berada dalam empat wilayah kabupaten yakni kabupaten probolinggo kabupaten pasuruan kabupaten lumajang dan kabupaten malang
542,Bukit Klangon,"Bukit Klangon merupakan salah satu destinasi wisata unggulan di Yogyakarta. Dari kawasan dataran tinggi ini, pengunjung dapat menyaksikan panorama alam yang spektakuler, menghirup udara pegunungan yang segar, serta menikmati momen matahari terbit atau terbenam yang memukau.",Cagar Alam,Yogyakarta,17500,5.0,-7.5767676,110.454776,https://visitingjogja.jogjaprov.go.id/wp-content/uploads/2020/04/599.jpg,bukit klangon cagar alam yogyakarta bukit klangon merupakan salah satu destinasi wisata unggulan di yogyakarta dari kawasan dataran tinggi ini pengunjung dapat menyaksikan panorama alam yang spektakuler menghirup udara pegunungan yang segar serta menikmati momen matahari terbit atau terbenam yang memukau
543,Bukit Kuneer,"Bukit Kuneer merupakan salah satu destinasi wisata unggulan di Kabupaten Malang. Dari kawasan dataran tinggi ini, pengunjung dapat menyaksikan panorama alam yang spektakuler, menghirup udara pegunungan yang segar, serta menikmati momen matahari terbit atau terbenam yang memukau.",Cagar Alam,Malang,17500,4.6,-7.8133895,112.6339012,https://www.gresiksatu.com/wp-content/uploads/2024/05/bukit-kuneer-malang.jpg,bukit kuneer cagar alam malang bukit kuneer merupakan salah satu destinasi wisata unggulan di kabupaten malang dari kawasan dataran tinggi ini pengunjung dapat menyaksikan panorama alam yang spektakuler menghirup udara pegunungan yang segar serta menikmati momen matahari terbit atau terbenam yang memukau
544,Bukit Punthuk Setumbu,"Bukit Punthuk Setumbu merupakan salah satu destinasi wisata unggulan di Magelang. Dari kawasan dataran tinggi ini, pengunjung dapat menyaksikan panorama alam yang spektakuler, menghirup udara pegunungan yang segar, serta menikmati momen matahari terbit atau terbenam yang memukau.",Cagar Alam,Magelang,17500,4.6,-7.6074102,110.1778383,https://2.bp.blogspot.com/-SlmtD8yK6FA/Vo_f5d3hpyI/AAAAAAAABjE/xkZx7_IBjUk/s1600/punthuk%2Bsetumbu.jpg,bukit punthuk setumbu cagar alam magelang bukit punthuk setumbu merupakan salah satu destinasi wisata unggulan di magelang dari kawasan dataran tinggi ini pengunjung dapat menyaksikan panorama alam yang spektakuler menghirup udara pegunungan yang segar serta menikmati momen matahari terbit atau terbenam yang memukau
545,Bukit Rhema,"Bukit Rhema merupakan salah satu destinasi wisata unggulan di Magelang. Dari kawasan dataran tinggi ini, pengunjung dapat menyaksikan panorama alam yang spektakuler, menghirup udara pegunungan yang segar, serta menikmati momen matahari terbit atau terbenam yang memukau.",Cagar Alam,Magelang,17500,4.9,-7.6054797,110.1826028,https://cdn-2.tstatic.net/travel/foto/bank/images/bukit-rhema-magelang.jpg,bukit rhema cagar alam magelang bukit rhema merupakan salah satu destinasi wisata unggulan di magelang dari kawasan dataran tinggi ini pengunjung dapat menyaksikan panorama alam yang spektakuler menghirup udara pegunungan yang segar serta menikmati momen matahari terbit atau terbenam yang memukau
546,Bukit Sekipan Tawangmangu,"Bukit Sekipan Tawangmangu merupakan salah satu destinasi wisata unggulan di Karanganyar. Dari kawasan dataran tinggi ini, pengunjung dapat menyaksikan panorama alam yang spektakuler, menghirup udara pegunungan yang segar, serta menikmati momen matahari terbit atau terbenam yang memukau.",Cagar Alam,Karanganyar,17500,4.9,-7.667803,111.1442694,https://travelspromo.com/wp-content/uploads/2019/04/Bukit-Sekipan-Tawangmangu-hendra-mukti.jpg,bukit sekipan tawangmangu cagar alam karanganyar bukit sekipan tawangmangu merupakan salah satu destinasi wisata unggulan di karanganyar dari kawasan dataran tinggi ini pengunjung dapat menyaksikan panorama alam yang spektakuler menghirup udara pegunungan yang segar serta menikmati momen matahari terbit atau terbenam yang memukau
547,Bukit Sikunir,"Bukit Sikunir merupakan salah satu wisata yang terletak di Desa Sembungan, Kecamatan Kejajar, Kabupaten Wonosobo. Bukit Sikunir berada pada ketinggian 2.300 MDPL (meter diatas permukaan laut).",Cagar Alam,Wonosobo,17500,4.7,-7.2387021,109.9250284,https://ksmtour.com/media/images/articles10/bukit-sikunir-dieng-jawa-tengah.jpg,bukit sikunir cagar alam wonosobo bukit sikunir merupakan salah satu wisata yang terletak di desa sembungan kecamatan kejajar kabupaten wonosobo bukit sikunir berada pada ketinggian 2 300 mdpl meter diatas permukaan laut
548,Cafe D'Pakar Bandung,Cafe D'Pakar Bandung merupakan salah satu destinasi wisata unggulan di Bandung. Tempat ini adalah destinasi wisata kuliner legendaris yang wajib dikunjungi. Menawarkan cita rasa khas yang menggugah selera dan selalu ramai diburu oleh para pecinta kuliner.,Taman Hiburan,Bandung,0,4.5,-6.8467341,107.6498632,https://tempatwisataunik.com/wp-content/uploads/2020/04/Cafe-D’Pakar.jpg,cafe d pakar bandung taman hiburan bandung cafe d pakar bandung merupakan salah satu destinasi wisata unggulan di bandung tempat ini adalah destinasi wisata kuliner legendaris yang wajib dikunjungi menawarkan cita rasa khas yang menggugah selera dan selalu ramai diburu oleh para pecinta kuliner
549,Cafe Kopi Merapi Sleman,Cafe Kopi Merapi Sleman merupakan salah satu destinasi wisata unggulan di Yogyakarta. Tempat ini adalah destinasi wisata kuliner legendaris yang wajib dikunjungi. Menawarkan cita rasa khas yang menggugah selera dan selalu ramai diburu oleh para pecinta kuliner.,Taman Hiburan,Yogyakarta,0,4.4,-7.602614,110.4459924,https://1.bp.blogspot.com/-bpDFMXGGDcM/Xfhj9-3tM4I/AAAAAAAAAQY/_dadhQRVPPc-XvXUMM025s4Fla6ZLUYqwCLcBGAsYHQ/s1600/Kopmer.jpg,cafe kopi merapi sleman taman hiburan yogyakarta cafe kopi merapi sleman merupakan salah satu destinasi wisata unggulan di yogyakarta tempat ini adalah destinasi wisata kuliner legendaris yang wajib dikunjungi menawarkan cita rasa khas yang menggugah selera dan selalu ramai diburu oleh para pecinta kuliner
550,Cafe Kopi Nako Bogor,Cafe Kopi Nako Bogor merupakan salah satu destinasi wisata unggulan di Bogor. Tempat ini adalah destinasi wisata kuliner legendaris yang wajib dikunjungi. Menawarkan cita rasa khas yang menggugah selera dan selalu ramai diburu oleh para pecinta kuliner.,Taman Hiburan,Bogor,0,4.6,-6.603747,106.8110497,https://i0.wp.com/madhang.com/wp-content/uploads/Kafe-Kopi-Nako-Bogor.jpg,cafe kopi nako bogor taman hiburan bogor cafe kopi nako bogor merupakan salah satu destinasi wisata unggulan di bogor tempat ini adalah destinasi wisata kuliner legendaris yang wajib dikunjungi menawarkan cita rasa khas yang menggugah selera dan selalu ramai diburu oleh para pecinta kuliner
551,Candi Abang,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",Budaya,Yogyakarta,35000,4.4,-7.8102254,110.4687098,https://bprentcar.com/wp-content/uploads/2021/06/Candi-Abang-Yogyakarta.jpg,candi abang budaya yogyakarta daerah istimewa yogyakarta disingkat di yogyakarta atau diy adalah daerah istimewa setingkat provinsi di indonesia yang merupakan peleburan dari negara kesultanan yogyakarta dan negara kadipaten paku alaman dengan ibu kota di kota yogyakarta daerah istimewa yogyakarta terletak di bagian selatan pulau jawa dan berbatasan dengan provinsi jawa tengah dan samudra hindia
552,Candi Badut,"Candi Badut adalah sebuah candi yang terletak di kawasan Tidar, di bagian barat Kabupaten Malang. Secara administratif candi badut terletak di Desa Karangwidoro, Kecamatan Dau, Kabupaten Malang, Jawa Timur.",Budaya,Malang,35000,5.0,-7.9578365,112.5985999,https://panduanwisata.b-cdn.net/wp-content/uploads/2023/01/Candi-Badut-Malang.jpg,candi badut budaya malang candi badut adalah sebuah candi yang terletak di kawasan tidar di bagian barat kabupaten malang secara administratif candi badut terletak di desa karangwidoro kecamatan dau kabupaten malang jawa timur
553,Candi Bajang Ratu,"Gapura Bajang Ratu atau juga dikenal dengan nama Candi Bajang Ratu adalah sebuah gapura / candi peninggalan Majapahit yang berada di Desa Temon, Kecamatan Trowulan, Kabupaten Mojokerto, Jawa Timur, Indonesia.

Bangunan ini diperkirakan dibangun pada abad ke-14 dan adalah salah satu gapura besar pada zaman keemasan Majapahit.",Budaya,Mojokerto,35000,4.6,-7.5677817,112.3986624,https://keluyuran.com/wp-content/uploads/2020/06/Candi-Bajang-Ratu-Copy.jpg,candi bajang ratu budaya mojokerto gapura bajang ratu atau juga dikenal dengan nama candi bajang ratu adalah sebuah gapura candi peninggalan majapahit yang berada di desa temon kecamatan trowulan kabupaten mojokerto jawa timur indonesia bangunan ini diperkirakan dibangun pada abad ke 14 dan adalah salah satu gapura besar pada zaman keemasan majapahit
554,Candi Belahan,"Petirtaan Belahan, dikenal juga sebagai Candi Belahan atau Sumber Tetek (Jawa: Sumber Payudara), adalah petirtaan bersejarah yang terletak di sisi timur Gunung Penanggungan, tepatnya di Dusun Belahanjowo, Desa Wonosunyo, Kecamatan Gempol, Kabupaten Pasuruan. Usianya sekitar satu milenium (10 abad), dibangun pada masa Kerajaan Medang periode Jawa Timur awal.",Budaya,Pasuruan,35000,4.5,-7.6075227,112.6513504,https://indonesiakaya.com/wp-content/uploads/2020/10/3__IMG_4808_Candi_ini_dibangun_sebagai_petirtaan_tempat_pertapaan_Prabu_Airlangga_beserta_kedua_permaisurinya_Dewi_Laksmi_dan_Dewi_Sri.jpg,candi belahan budaya pasuruan petirtaan belahan dikenal juga sebagai candi belahan atau sumber tetek jawa sumber payudara adalah petirtaan bersejarah yang terletak di sisi timur gunung penanggungan tepatnya di dusun belahanjowo desa wonosunyo kecamatan gempol kabupaten pasuruan usianya sekitar satu milenium 10 abad dibangun pada masa kerajaan medang periode jawa timur awal
555,Candi Bima,Sebagian terbesar dibangun pada periode klasik Hindu-Buddha dalam sejarah nasional Indonesia.,Budaya,Wonosobo,35000,5.0,-7.2143272,109.9105109,https://travelspromo.com/wp-content/uploads/2020/06/Candi-Bima-Banjarnegara-1536x1280.jpg,candi bima budaya wonosobo sebagian terbesar dibangun pada periode klasik hindu buddha dalam sejarah nasional indonesia
556,Candi Brahu,"Candi Brahu merupakan salah satu destinasi wisata unggulan di Kejagan. Selain menjadi tempat peribadatan yang khidmat, bangunan bersejarah ini juga dikagumi karena arsitekturnya yang unik dan pesona nilai spiritualnya yang tinggi.",Budaya,Mojokerto,35000,4.7,-7.5428461,112.3743975,https://ksmtour.com/media/images/articles26/candi-brahu-mojokerto-jawa-timur.jpg,candi brahu budaya mojokerto candi brahu merupakan salah satu destinasi wisata unggulan di kejagan selain menjadi tempat peribadatan yang khidmat bangunan bersejarah ini juga dikagumi karena arsitekturnya yang unik dan pesona nilai spiritualnya yang tinggi
557,Candi Bubrah,"Candi Bubrah (bahasa Jawa:  , translit. Candhi Bubrah) adalah salah satu candi Buddha yang berada di dalam kompleks Taman Wisata Candi Prambanan, yaitu di antara Percandian Rara Jonggrang dan Candi Sewu.",Budaya,Klaten,35000,4.4,-7.7465115,110.4929587,https://jogjaasik.com/wp-content/uploads/2019/11/Candi-Bubrah.jpg,candi bubrah budaya klaten candi bubrah bahasa jawa translit candhi bubrah adalah salah satu candi buddha yang berada di dalam kompleks taman wisata candi prambanan yaitu di antara percandian rara jonggrang dan candi sewu
558,Candi Cangkuang,"Candi Cangkuang adalah candi Hindu yang berada di Kampung Pulo, Desa Cangkuang, Kecamatan Leles, Kabupaten Garut, Jawa Barat. Situs ini dikenal sebagai salah satu peninggalan Hindu di Tatar Sunda.",Budaya,Garut,35000,5.0,-7.102927,107.9188749,http://kostisolo.co.id/kosti-content/uploads/candi_cangkuang_12390.jpg,candi cangkuang budaya garut candi cangkuang adalah candi hindu yang berada di kampung pulo desa cangkuang kecamatan leles kabupaten garut jawa barat situs ini dikenal sebagai salah satu peninggalan hindu di tatar sunda
559,Candi Cetho,"Candi Cetho adalah kompleks candi Hindu yang berada di lereng Gunung Lawu, Kabupaten Karanganyar, Jawa Tengah. Candi ini dikenal dengan susunan teras berundak dan panorama pegunungan.",Budaya,Karanganyar,35000,4.7,-7.5957362,111.1581311,https://ksmtour.com/media/images/articles17/candi-cetho-jawa-tengah.jpg,candi cetho budaya karanganyar candi cetho adalah kompleks candi hindu yang berada di lereng gunung lawu kabupaten karanganyar jawa tengah candi ini dikenal dengan susunan teras berundak dan panorama pegunungan
560,Candi Dieng,"Candi Dieng adalah kompleks candi Hindu di Dataran Tinggi Dieng, Jawa Tengah, terutama berada di kawasan Banjarnegara dan Wonosobo. Kompleks ini dikenal sebagai salah satu peninggalan Hindu tertua di Jawa.",Budaya,Banjarnegara,35000,4.5,-7.204532,109.907099,https://3.bp.blogspot.com/-16dMlc3Wcik/VoXQXbiU7kI/AAAAAAAAB3E/1znBIyvjC-0/s1600/diengarjuna.jpg,candi dieng budaya banjarnegara candi dieng adalah kompleks candi hindu di dataran tinggi dieng jawa tengah terutama berada di kawasan banjarnegara dan wonosobo kompleks ini dikenal sebagai salah satu peninggalan hindu tertua di jawa
561,Candi Gunung Gangsir,"Candi Gunung Gangsir adalah sebuah bangunan candi yang diduga dibuat paling awal pada masa Mpu Sindok hingga Airlangga, atau merupakan peninggalan dari zaman Majapahit dilihat dari kemiripan dengan Candi Pari, juga diduga adalah tinggalan raja Hayam Wuruk sebagai Wisesapura untuk pendharmaan neneknya Gayatri Rajapatni. Candi Gunung Gangsir terletak di Dukuh Kebon Candi, Desa Gunung Gangsir, Kecamatan Beji, Kabupaten Pasuruan, Jawa Timur.",Budaya,Pasuruan,35000,4.8,-7.5866825,112.7333068,https://ontrip.pasuruankab.go.id/uploads/tempat_galeri/candi-gunung-gangsir-2.jpg,candi gunung gangsir budaya pasuruan candi gunung gangsir adalah sebuah bangunan candi yang diduga dibuat paling awal pada masa mpu sindok hingga airlangga atau merupakan peninggalan dari zaman majapahit dilihat dari kemiripan dengan candi pari juga diduga adalah tinggalan raja hayam wuruk sebagai wisesapura untuk pendharmaan neneknya gayatri rajapatni candi gunung gangsir terletak di dukuh kebon candi desa gunung gangsir kecamatan beji kabupaten pasuruan jawa timur
562,Candi Gunung Wukir,"Candi Gunung Wukir atau candi Canggal adalah candi bercorak Hindu yang berada di Dusun Canggal, Desa Kadiluwih, Kecamatan Salam, Kabupaten Magelang, Jawa Tengah. Di sekitar bangunan candi ini ditemukan prasasti Canggal (sekarang dikoleksi Museum Nasional Indonesia), salah satu prasasti penting dalam ikhtisar waktu sejarah Indonesia karena menjadi peninggalan sejarah pertama yang mencantumkan tahun pembuatan, sehingga menjadi penanda waktu berkuasanya Kerajaan Medang di tanah Mataram.",Budaya,Magelang,35000,4.0,-7.6342335,110.2968591,https://1001indonesia.net/asset/2019/06/Candi-Gunung-Wukir.jpg,candi gunung wukir budaya magelang candi gunung wukir atau candi canggal adalah candi bercorak hindu yang berada di dusun canggal desa kadiluwih kecamatan salam kabupaten magelang jawa tengah di sekitar bangunan candi ini ditemukan prasasti canggal sekarang dikoleksi museum nasional indonesia salah satu prasasti penting dalam ikhtisar waktu sejarah indonesia karena menjadi peninggalan sejarah pertama yang mencantumkan tahun pembuatan sehingga menjadi penanda waktu berkuasanya kerajaan medang di tanah mataram
563,Candi Jago,"Menurut kitab Negarakertagama pupuh 41:4 dan Pararaton, nama Candi Jago sebenarnya berasal dari kata ""Jajaghu"", yang didirikan pada masa Kerajaan Singhasari pada abad ke-13 sebagai penghormatan bagi Raja ketiga Singhasari, Wisnuwardhana. Jajaghu, yang artinya adalah 'keagungan', merupakan istilah yang digunakan untuk menyebut tempat suci.",Budaya,Malang,35000,4.5,-8.0057895,112.7640934,http://www.donisetyawan.com/wp-content/uploads/2020/01/candi-jago.jpg,candi jago budaya malang menurut kitab negarakertagama pupuh 41 4 dan pararaton nama candi jago sebenarnya berasal dari kata jajaghu yang didirikan pada masa kerajaan singhasari pada abad ke 13 sebagai penghormatan bagi raja ketiga singhasari wisnuwardhana jajaghu yang artinya adalah keagungan merupakan istilah yang digunakan untuk menyebut tempat suci
564,Candi Jawi,"Candi Jawi (nama asli: Jajawa /  ) adalah candi yang dibangun sekitar abad ke-13 dan merupakan peninggalan bersejarah Hindu-Buddha Kerajaan Singhasari yang terletak di kaki Gunung Welirang, tepatnya di Desa Candi Wates, Prigen, Pasuruan, Jawa Timur, sekitar 3 kilometer dari pusat kota Pandaan. 
Candi ini terletak di pertengahan jalan raya antara Kecamatan Pandaan   Kecamatan Prigen dan Pringebukan.",Budaya,Pasuruan,35000,5.0,-7.6624877,112.669879,https://1.bp.blogspot.com/-Fjfj7wGcPuw/WGI1R3seK3I/AAAAAAAAEIA/d-qhbDZS4EoQdz5CI7-QPz3c48-479rjQCLcB/s1600/candi%2Bjawi.jpg,candi jawi budaya pasuruan candi jawi nama asli jajawa adalah candi yang dibangun sekitar abad ke 13 dan merupakan peninggalan bersejarah hindu buddha kerajaan singhasari yang terletak di kaki gunung welirang tepatnya di desa candi wates prigen pasuruan jawa timur sekitar 3 kilometer dari pusat kota pandaan candi ini terletak di pertengahan jalan raya antara kecamatan pandaan kecamatan prigen dan pringebukan
565,Candi Kadisoka,"Candi Kadisoka adalah situs candi Hindu-Buddha di kawasan Sleman, Daerah Istimewa Yogyakarta. Situs ini merupakan peninggalan arkeologis yang menunjukkan jejak peradaban klasik di wilayah Yogyakarta.",Budaya,Yogyakarta,35000,4.8,-7.7552364,110.4458063,https://jogjacagar.jogjaprov.go.id/assets/uploads/files/thumbs/thumb_e37ef68e9092dc5fe683180924f01cd4.jpg,candi kadisoka budaya yogyakarta candi kadisoka adalah situs candi hindu buddha di kawasan sleman daerah istimewa yogyakarta situs ini merupakan peninggalan arkeologis yang menunjukkan jejak peradaban klasik di wilayah yogyakarta
566,Candi Kalasan,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",Budaya,Yogyakarta,35000,4.6,-7.7668063,110.4723996,https://cdn.idntimes.com/content-images/community/2020/06/temple-1699916-1920-12e8bda5faf5464bf9f17b186296ca2a_600x400.jpg,candi kalasan budaya yogyakarta daerah istimewa yogyakarta disingkat di yogyakarta atau diy adalah daerah istimewa setingkat provinsi di indonesia yang merupakan peleburan dari negara kesultanan yogyakarta dan negara kadipaten paku alaman dengan ibu kota di kota yogyakarta daerah istimewa yogyakarta terletak di bagian selatan pulau jawa dan berbatasan dengan provinsi jawa tengah dan samudra hindia
